SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AverageMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,predicted_churn,Churn_Probability,CLV,Priority_Score,Priority_Level,Retention_Action
0,66,25.7,1714.55,0,25.590298507462688,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.06766179916865887,1696.2,10.69,Low,Regular Promotional Email
0,11,86.2,893.2,0,74.43333333333334,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.7188086172672089,948.2,53.64,Medium,Welcome Offer + Personalized Email
0,28,30.1,810.85,0,27.96034482758621,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.383288679296251,842.8000000000001,29.79,Low,Regular Promotional Email
0,65,99.35,6347.55,0,96.175,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0.21991433213503475,6457.75,38.05,Low,Loyalty Rewards + Thank You Coupon
0,62,19.2,1123.65,0,17.835714285714285,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0.05692678774908874,1190.3999999999999,8.16,Low,Regular Promotional Email
0,2,20.1,43.15,0,14.383333333333333,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.29714629809977156,40.2,20.94,Low,Regular Promotional Email
0,2,20.35,35.1,0,11.7,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.2382052738475859,40.7,16.82,Low,Regular Promotional Email
0,55,25.65,1388.0,0,24.785714285714285,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0.048050216377156466,1410.75,8.31,Low,Regular Promotional Email
1,41,94.55,3851.45,0,91.70119047619048,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.6020241869050521,3876.5499999999997,55.74,Medium,10% Discount + Plan Upgrade Recommendation
0,17,104.2,1743.5,1,96.86111111111111,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8210193609362594,1771.4,63.69,High,20% Discount
0,30,94.4,2638.1,0,85.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0.38589205415439976,2832.0,36.95,Low,Regular Promotional Email
0,17,56.1,946.95,0,52.60833333333333,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.18128029601075274,953.7,16.04,Low,Regular Promotional Email
0,16,68.25,1114.85,0,65.57941176470588,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.08684066324535877,1092.0,9.91,Low,Regular Promotional Email
0,72,24.75,1777.6,0,24.350684931506848,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.025901624360570478,1782.0,8.07,Low,Regular Promotional Email
0,9,76.25,684.85,0,68.485,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.826943859519804,686.25,60.29,High,15% Discount + Loyalty Points
0,1,74.35,74.35,0,37.175,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8453507951068656,74.35,59.44,Medium,Welcome Offer + Personalized Email
0,23,54.15,1312.45,0,54.68541666666667,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2896141707553718,1245.45,24.64,Low,Regular Promotional Email
0,8,19.45,159.2,0,17.688888888888886,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.14968534929813132,155.6,11.02,Low,Regular Promotional Email
0,19,34.95,610.2,0,30.51,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.32233244366249697,664.0500000000001,24.89,Low,Regular Promotional Email
0,7,53.65,404.35,0,50.54375,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.5370962526620288,375.55,38.91,Low,Regular Promotional Email
1,1,69.65,69.65,1,34.825,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9341690173915114,69.65,65.64,High,15% Discount + Loyalty Points
0,61,104.0,6363.45,0,102.63629032258063,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0.4767291781283051,6344.0,55.63,Medium,10% Discount + Plan Upgrade Recommendation
0,57,70.35,4124.65,0,71.11465517241379,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.07251992731945506,4009.95,19.15,Low,Regular Promotional Email
0,9,80.8,713.1,1,71.31,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.8287339250330583,727.1999999999999,60.56,High,20% Discount
0,15,64.85,950.75,0,59.421875,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.23102833981070048,972.7499999999999,19.59,Low,Regular Promotional Email
0,1,19.65,19.65,0,9.825,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.5816270763124068,19.65,40.78,Medium,Welcome Offer + Personalized Email
0,12,45.9,505.95,0,38.919230769230765,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41781557028968414,550.8,31.18,Low,Regular Promotional Email
0,54,20.0,1149.65,0,20.90272727272728,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.0507504454204868,1080.0,7.34,Low,Regular Promotional Email
0,4,44.8,169.65,0,33.93,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6965782180492028,179.2,49.39,Medium,Welcome Offer + Personalized Email
0,7,80.3,526.7,1,65.8375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.811626583723698,562.1,58.79,Medium,Welcome Offer + Personalized Email
0,20,20.35,393.15,0,18.72142857142857,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.05998580562084922,407.0,5.63,Low,Regular Promotional Email
0,26,45.8,1147.0,0,42.48148148148148,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.22383708697694285,1190.8,19.85,Low,Regular Promotional Email
1,36,84.1,3021.6,1,81.66486486486487,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.7449687240522116,3027.6,62.77,High,20% Discount
0,53,108.95,5718.2,0,105.8925925925926,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0.4241765312322435,5774.35,49.95,Medium,10% Discount + Plan Upgrade Recommendation
0,3,69.35,191.35,1,47.8375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0.5974606828909625,208.04999999999998,42.55,Medium,Welcome Offer + Personalized Email
0,68,64.35,4539.6,0,65.7913043478261,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.04058020004854544,4375.799999999999,18.19,Low,Regular Promotional Email
0,72,90.8,6397.6,0,87.63835616438357,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.008509767828376648,6537.599999999999,23.53,Low,Loyalty Rewards + Thank You Coupon
0,12,24.95,280.4,0,21.569230769230767,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.16339223338215467,299.4,12.49,Low,Regular Promotional Email
1,34,79.6,2718.3,1,77.66571428571429,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.549854330598007,2706.3999999999996,47.99,Medium,10% Discount + Plan Upgrade Recommendation
0,68,84.7,5711.05,0,82.76884057971014,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.10252117894392254,5759.6,27.39,Low,Loyalty Rewards + Thank You Coupon
0,50,70.8,3478.15,0,68.19901960784314,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.10945553275763269,3540.0,20.08,Low,Regular Promotional Email
1,1,36.45,36.45,1,18.225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.9008612533944235,36.45,63.19,High,15% Discount + Loyalty Points
1,41,104.4,4133.95,0,98.42738095238094,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7257763309035612,4280.400000000001,65.82,High,20% Discount
1,30,101.5,2917.65,0,94.11774193548388,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0.7176906306872267,3045.0,60.92,High,20% Discount
0,1,54.3,54.3,0,27.15,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6778256229008511,54.3,47.64,Medium,Welcome Offer + Personalized Email
1,29,103.95,2964.8,0,98.82666666666668,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7664253940440389,3014.55,64.23,High,20% Discount
0,23,91.1,2198.3,0,91.59583333333336,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.09797209150045114,2095.2999999999997,14.21,Low,Regular Promotional Email
0,60,19.95,1189.9,0,19.50655737704918,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.04267439425975175,1197.0,7.19,Low,Regular Promotional Email
0,72,26.45,1914.5,0,26.226027397260275,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.02760983055008145,1904.3999999999999,8.61,Low,Regular Promotional Email
0,22,89.4,2001.5,1,87.02173913043478,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0.7065873763496804,1966.8000000000002,56.36,Medium,10% Discount + Plan Upgrade Recommendation
0,72,75.1,5336.35,0,73.10068493150685,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0.037741458491650844,5407.2,21.61,Low,Loyalty Rewards + Thank You Coupon
1,66,108.1,7238.6,0,108.03880597014926,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.3438705292485865,7134.599999999999,49.1,Medium,10% Discount + Plan Upgrade Recommendation
0,72,110.15,7998.8,0,109.57260273972604,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0.1559283337684249,7930.8,38.74,Low,Loyalty Rewards + Thank You Coupon
1,47,80.35,3825.85,1,79.70520833333333,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6377160151496355,3776.45,57.89,Medium,10% Discount + Plan Upgrade Recommendation
0,51,111.5,5703.25,0,109.6778846153846,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0.43178696170681746,5686.5,50.18,Medium,10% Discount + Plan Upgrade Recommendation
0,70,106.5,7397.0,0,104.1830985915493,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0.35621267600738954,7455.0,51.09,Medium,10% Discount + Plan Upgrade Recommendation
0,9,19.9,164.6,0,16.46,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.10235270316400069,179.1,7.79,Low,Regular Promotional Email
0,59,111.1,6555.2,0,109.25333333333332,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0.2099200508815229,6554.9,37.69,Low,Loyalty Rewards + Thank You Coupon
0,3,70.7,225.65,0,56.4125,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.4669976401888388,212.10000000000002,33.43,Low,Regular Promotional Email
1,38,24.85,955.75,0,24.506410256410252,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.5124811901126641,944.3000000000001,39.19,Low,Regular Promotional Email
0,37,91.2,3382.3,0,89.0078947368421,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3923115907118612,3374.4,39.3,Low,Regular Promotional Email
0,37,65.6,2313.8,0,60.88947368421053,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0584485270963924,2427.2,12.61,Low,Regular Promotional Email
1,24,40.65,933.3,1,37.332,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.49173777129726554,975.5999999999999,37.84,Low,Regular Promotional Email
0,14,59.45,780.85,0,52.056666666666665,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28433505418539196,832.3000000000001,22.82,Low,Regular Promotional Email
0,72,109.95,7852.4,0,107.56712328767122,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0.13522104991833447,7916.400000000001,37.24,Low,Loyalty Rewards + Thank You Coupon
0,53,60.45,3184.25,1,58.9675925925926,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0.39637710357177786,3203.8500000000004,38.99,Low,Regular Promotional Email
0,8,84.9,764.95,1,84.99444444444445,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.8809061501823812,679.2,64.05,High,20% Discount
0,72,38.5,2763.0,0,37.84931506849315,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.07538302099198356,2772.0,15.0,Low,Regular Promotional Email
1,17,92.55,1614.7,0,89.70555555555556,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7683879639178642,1573.35,59.31,Medium,10% Discount + Plan Upgrade Recommendation
0,2,73.55,145.4,1,48.46666666666667,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8091919821536364,147.1,57.16,Medium,Welcome Offer + Personalized Email
0,8,20.15,156.25,1,17.36111111111111,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.37851715870573305,161.2,27.06,Low,Regular Promotional Email
0,48,34.7,1604.5,1,32.744897959183675,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.46447067849310403,1665.6000000000001,38.36,Low,Regular Promotional Email
0,10,24.5,270.15,0,24.55909090909091,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.15786189514080518,245.0,11.91,Low,Regular Promotional Email
0,0,19.7,1397.475,0,1397.475,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.25353749631412265,0.0,17.75,Low,Regular Promotional Email
0,1,20.6,20.6,0,10.3,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.6295274698547142,20.6,44.14,Medium,Welcome Offer + Personalized Email
0,29,58.0,1734.5,0,57.81666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.10465697025871769,1682.0,13.23,Low,Regular Promotional Email
1,65,107.45,7047.5,0,106.78030303030305,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0.38390621251424745,6984.25,51.38,Medium,10% Discount + Plan Upgrade Recommendation
0,8,65.5,573.15,0,63.68333333333333,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.43026561934209423,524.0,31.96,Low,Regular Promotional Email
0,61,25.45,1538.6,0,24.816129032258065,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.015710465697920936,1552.45,6.55,Low,Regular Promotional Email
1,45,100.15,4459.8,0,96.95217391304348,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0.45398945075366953,4506.75,47.59,Medium,10% Discount + Plan Upgrade Recommendation
0,72,104.45,7459.0,0,102.17808219178082,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0.28961971517370844,7520.400000000001,46.66,Medium,10% Discount + Plan Upgrade Recommendation
0,12,21.15,306.05,0,23.54230769230769,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.18049436548024822,253.79999999999998,13.53,Low,Regular Promotional Email
0,7,96.2,639.7,0,79.9625,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.8280357648306409,673.4,60.33,High,20% Discount
0,9,44.4,348.15,0,34.815,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.5511802551560328,399.59999999999997,39.98,Low,Regular Promotional Email
1,43,107.55,4533.9,1,103.0431818181818,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0.6594791491789197,4624.65,62.39,High,20% Discount
0,58,94.35,5563.65,0,94.29915254237288,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.21047522279673353,5472.299999999999,33.93,Low,Loyalty Rewards + Thank You Coupon
1,16,98.75,1587.55,1,93.38529411764704,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8430584665472054,1580.0,64.56,High,20% Discount
0,2,20.3,40.25,0,13.416666666666666,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.17909717904688965,40.6,12.68,Low,Regular Promotional Email
0,8,101.15,842.9,1,93.65555555555557,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0.8180225265551836,809.2,60.1,High,20% Discount
0,40,105.75,4228.55,0,103.13536585365854,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.4150632851681353,4230.0,43.9,Medium,10% Discount + Plan Upgrade Recommendation
0,9,81.15,784.45,0,78.44500000000001,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.721367716855992,730.35,53.06,Medium,Welcome Offer + Personalized Email
0,41,89.55,3729.75,0,88.80357142857143,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.3818625838393947,3671.5499999999997,39.61,Low,Regular Promotional Email
0,26,54.75,1406.9,0,52.10740740740741,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.30062199239480775,1423.5,26.04,Low,Regular Promotional Email
0,33,53.75,1857.3,0,54.62647058823529,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0.2391103941951864,1773.75,22.96,Low,Regular Promotional Email
0,68,105.75,7322.5,0,106.1231884057971,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0.2781109157451881,7191.0,44.7,Medium,10% Discount + Plan Upgrade Recommendation
1,65,105.85,6725.5,0,101.90151515151516,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.16995305492599924,6880.25,36.04,Low,Loyalty Rewards + Thank You Coupon
0,55,64.2,3627.3,0,64.77321428571429,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0.21304400239123902,3531.0,27.3,Low,Regular Promotional Email
0,20,88.7,1761.45,1,83.87857142857143,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0.7891139635944073,1774.0,61.46,High,20% Discount
0,19,87.7,1725.95,0,86.2975,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.37944967849409245,1666.3,32.41,Low,Regular Promotional Email
0,45,89.3,4192.15,0,91.1336956521739,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0.5418276189029516,4018.5,52.03,Medium,10% Discount + Plan Upgrade Recommendation
0,70,20.15,1411.2,0,19.87605633802817,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0.016206953828878115,1410.5,6.08,Low,Regular Promotional Email
0,2,79.75,164.5,1,54.833333333333336,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.8815381133359047,159.5,62.27,High,15% Discount + Loyalty Points
0,27,94.55,2724.6,1,97.30714285714284,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0.7315949184713623,2552.85,60.17,High,20% Discount
0,12,20.05,264.55,0,20.35,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0.07573590285384936,240.60000000000002,6.15,Low,Regular Promotional Email
0,72,67.2,4671.7,0,63.9958904109589,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.017601437707868695,4838.400000000001,18.21,Low,Regular Promotional Email
0,12,94.55,1173.55,0,90.27307692307691,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.7869478977950194,1134.6,59.07,Medium,10% Discount + Plan Upgrade Recommendation
1,5,69.05,318.5,1,53.083333333333336,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.7724142858544285,345.25,55.28,Medium,Welcome Offer + Personalized Email
1,71,107.5,7713.55,0,107.13263888888888,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0.41551112241623356,7632.5,55.87,Medium,10% Discount + Plan Upgrade Recommendation
1,35,73.0,2471.25,0,68.64583333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0.2987210791545142,2555.0,29.88,Low,Regular Promotional Email
0,70,114.75,7842.3,0,110.4549295774648,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.09595916059515588,8032.5,34.9,Low,Loyalty Rewards + Thank You Coupon
0,31,76.05,2227.8,0,69.61875,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6807430813188072,2357.5499999999997,55.92,Medium,10% Discount + Plan Upgrade Recommendation
0,52,96.25,4990.25,1,94.15566037735849,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0.374677698453011,5005.0,43.79,Medium,10% Discount + Plan Upgrade Recommendation
1,37,101.1,3744.05,1,98.52763157894738,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7960395063788757,3740.7,68.85,High,20% Discount
0,69,104.7,7220.35,1,103.14785714285716,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0.5463818898261353,7224.3,63.6,High,Premium Support + Service Upgrade
1,30,77.9,2351.45,0,75.8532258064516,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4951650141542347,2337.0,42.86,Medium,10% Discount + Plan Upgrade Recommendation
0,33,90.65,2989.6,0,87.92941176470588,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.586875314880316,2991.4500000000003,51.58,Medium,10% Discount + Plan Upgrade Recommendation
1,54,110.45,6077.75,0,110.50454545454544,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0.26053353627163556,5964.3,39.16,Low,Loyalty Rewards + Thank You Coupon
0,59,68.7,4070.95,0,67.84916666666666,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.11940033359580551,4053.3,22.58,Low,Regular Promotional Email
1,55,44.85,2479.05,0,44.26875,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.4018992791832344,2466.75,36.79,Low,Regular Promotional Email
1,69,29.8,2134.3,0,30.49,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0.22379823339163038,2056.2000000000003,22.88,Low,Regular Promotional Email
0,66,88.9,6000.1,0,89.55373134328359,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.2943691305216537,5867.400000000001,41.19,Medium,10% Discount + Plan Upgrade Recommendation
0,37,58.75,2203.1,0,57.97631578947368,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.1141366050849758,2173.75,15.62,Low,Regular Promotional Email
1,9,19.85,183.15,0,18.315,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.13899012844382572,178.65,10.36,Low,Regular Promotional Email
